Review_ID,Movie_Title,Keyword_1,Score_1,Keyword_2,Score_2,Keyword_3,Score_3,Keyword_4,Score_4,Keyword_5,Score_5
3470791,Raiders of the Lost Ark,indiana jones,0.5681,indiana jones franchise,0.5333,famous moviesthis film,0.529,start indiana jones,0.5213,film adventure archaeologistexplor,0.5177
9842230,Raiders of the Lost Ark,raider lost ark,0.5328,lost ark,0.5093,ark absolute classic,0.5061,lost ark absolute,0.5004,feelraider lost ark,0.494
9160247,Raiders of the Lost Ark,watch indiana jones,0.5405,indiana jones,0.5332,indiana jones mystery,0.5263,highlight indiana jones,0.5227,act harrison ford,0.5172
2984859,Raiders of the Lost Ark,indiana jones,0.5935,indiana jones indiana,0.5876,jones indiana,0.5751,jones indiana jones,0.5632,lost feature harrison,0.5583
0188653,Raiders of the Lost Ark,chuck airplane indiana,0.5274,ark run gigantic,0.5216,snake plane chuck,0.5201,chuck airplane,0.5111,airplane indiana big,0.5015
0940148,Raiders of the Lost Ark,minor anachronism plot,0.559,anachronism plot convenience,0.5502,anachronism plot,0.5383,annoying major plot,0.4891,anachronism,0.4364
1946639,Raiders of the Lost Ark,modern film trouble,0.4848,old andor dub,0.4632,little watch rifftrax,0.457,say movie ask,0.455,say movie,0.4528
9697036,Raiders of the Lost Ark,archaeologist dr indiana,0.5285,temple indiana exploresin,0.488,indiana jones arch,0.4859,indiana jones portray,0.4791,indiana exploresin,0.4719
7198438,Raiders of the Lost Ark,goldi word movie,0.7158,movie old goldi,0.6805,word movie perfect,0.6802,know movie old,0.6418,movie perfect,0.6048
3795028,Raiders of the Lost Ark,indiana jones film,0.6071,raider lost ark,0.6069,indiana jones,0.5664,lost ark,0.5592,indy film story,0.5519
9078112,Raiders of the Lost Ark,indiana jones,0.4853,pun intend indiana,0.4806,intend indiana jones,0.4797,indiana jones theme,0.4635,indiana jones movie,0.4633
2170003,Raiders of the Lost Ark,actor ability require,0.4594,actor ability,0.4334,role establish actor,0.4156,role han,0.4051,role han solo,0.405
9112758,Raiders of the Lost Ark,filmmake spielberg create,0.5275,masterclass filmmake spielberg,0.4982,spielberg create scene,0.4808,filmmake spielberg,0.475,film alltimeit make,0.4665
9107251,Raiders of the Lost Ark,love movie lot,0.6193,movie lot make,0.5615,movie lot,0.5522,action movie year,0.514,movie year,0.5029
0188885,Raiders of the Lost Ark,indiana jones,0.6443,indiana jones daaaaaaamn,0.6384,solo indiana jones,0.6221,movie series indiana,0.6091,indiana jones jr,0.5946
9214822,Raiders of the Lost Ark,spielbergs film ss,0.4342,suspenseful spielberg,0.4277,witty suspenseful spielberg,0.4228,genre level unparalleled,0.4149,suspenseful spielberg direction,0.4
3227632,Raiders of the Lost Ark,make hate movie,0.5795,hate movie mean,0.5511,hate movie,0.5223,say boy movie,0.5105,movie day age,0.5067
10270637,Raiders of the Lost Ark,movie make wonder,0.5109,say perfect filmindiana,0.4804,make wonder decade,0.474,movie make,0.4725,action movie make,0.4668
0188627,Raiders of the Lost Ark,diss mainstream hollywood,0.5869,compare arthouse movie,0.5595,mainstream hollywood movie,0.5514,point diss mainstream,0.5406,hollywood movie compare,0.5384
9203440,Raiders of the Lost Ark,indiana jones portray,0.5649,indiana jones film,0.5587,ford portrayal indiana,0.5368,portrayal indiana jones,0.5326,indiana jones iconic,0.5311
9255491,Raiders of the Lost Ark,indiana jones ark,0.6622,indiana jones,0.5982,drop indiana jones,0.5973,indiana jones play,0.5689,think indiana jones,0.566
3776857,Raiders of the Lost Ark,film expect disappointed,0.6182,film expect,0.6032,famous film expect,0.5992,film unintereste,0.5673,expect amazing movie,0.5545
0188938,Raiders of the Lost Ark,combination lucas spielberg,0.6102,like sequel schindler,0.5485,indiana jones exciting,0.5482,lucas spielberg,0.5467,lucas spielberg camera,0.5373
7239724,Raiders of the Lost Ark,indiana jones great,0.6531,movie indiana jones,0.6451,perfect movie memorable,0.6284,movie indiana,0.5909,jones great movie,0.5892
0188740,Raiders of the Lost Ark,climax actionadventure film,0.7481,good rollercoaster film,0.7454,rollercoaster film,0.7256,scene climax actionadventure,0.6669,opening scene climax,0.6517
2598890,Raiders of the Lost Ark,indiana jones film,0.6956,good indiana jones,0.6556,indiana jones,0.6333,movie especially harrison,0.5703,henry indiana jones,0.5673
2781469,Raiders of the Lost Ark,archaeologist indiana jones,0.6147,professor archaeologist indiana,0.5825,archaeologist indiana,0.534,indiana jones,0.5064,ark return museum,0.4894
10229759,Raiders of the Lost Ark,indy movie remember,0.556,good indy movie,0.5506,indy movie,0.4923,rewatch,0.4732,want rewatch,0.4446
3176687,Raiders of the Lost Ark,include indiana jones,0.493,indiana jones,0.4601,harrison ford film,0.4504,ford film series,0.4474,nowiconic indiana jones,0.4456
1339113,Raiders of the Lost Ark,big budget movie,0.5436,budget movie sort,0.5134,budget movie,0.4509,money scene desperately,0.439,big budget,0.4171
7430388,Raiders of the Lost Ark,film modern,0.5437,film decide revisit,0.5421,adventure cinema sensible,0.5387,film modern erathe,0.5307,late bond film,0.5268
0188593,Raiders of the Lost Ark,lucas spielberg,0.6066,create indiana jones,0.5855,indiana jones,0.579,spielberg make great,0.5772,hat lucas spielberg,0.5671
2266567,Raiders of the Lost Ark,inspire movie,0.6015,inspire movie serial,0.584,harrison ford heroic,0.4594,spielberg primenot harrison,0.4509,adventure harrison ford,0.4258
7104183,Raiders of the Lost Ark,movie spiritual sense,0.5342,god content movie,0.5229,love movie come,0.5195,movie spiritual,0.5192,love movie,0.5056
5925516,Raiders of the Lost Ark,movie watch series,0.5995,movie old recommend,0.5632,oscar visual effect,0.5489,opinion great movie,0.5429,scene heart enjoy,0.5258
7895695,Raiders of the Lost Ark,script write spielberg,0.4844,write spielberg director,0.4664,write spielberg,0.4607,say spielberg,0.4352,perfect single actor,0.4233
5636099,Raiders of the Lost Ark,ark covenant,0.6769,power ark covenant,0.6658,charge ark covenant,0.6653,ark covenant lot,0.6236,ark covenant kill,0.6187
9515207,Raiders of the Lost Ark,hero cinema indiana,0.5125,cinema indiana jones,0.4772,cinema indiana,0.4494,hero cinema,0.4424,film release inspiration,0.4323
9171140,Raiders of the Lost Ark,trilogy movie fairraider,0.6757,rate trilogy movie,0.617,film genre nominate,0.6123,rate trilogy,0.5831,movie fairraider,0.567
1870258,Raiders of the Lost Ark,career feel raider,0.5361,love raidersi reconsider,0.5292,screen harrison ford,0.5026,harrison ford legend,0.5017,spielberg hit,0.498
5768040,Raiders of the Lost Ark,film indiana jones,0.7464,indiana jones series,0.6807,classic film indiana,0.679,film indiana,0.6437,indiana jones,0.6381
0188801,Raiders of the Lost Ark,adventure indiana jones,0.6596,true adventure indiana,0.6199,movie adventure,0.6006,movie adventure like,0.5832,adventure movie adventure,0.5699
1274994,Raiders of the Lost Ark,true modern classic,0.5434,ford perfect karen,0.5241,say ford perfect,0.5217,ideal movie change,0.5124,modern classic say,0.5056
1178213,Raiders of the Lost Ark,create indiana jones,0.5125,indiana jones,0.4912,indiana jones say,0.4346,create indiana,0.4194,place create indiana,0.4043
1876057,Raiders of the Lost Ark,grow indiana jones,0.5192,indiana jones,0.4858,people grow indiana,0.4792,indiana jones series,0.466,indiana jones harrison,0.4492
1619640,Raiders of the Lost Ark,film score raider,0.6026,action film exciting,0.5723,action film alltime,0.5588,love action film,0.5495,great action film,0.5336
7831483,Raiders of the Lost Ark,know history ark,0.6119,history ark help,0.5909,history ark,0.585,ark tell berlin,0.5594,indiana real historian,0.5503
1786502,Raiders of the Lost Ark,adventure film indiana,0.6907,adventure film great,0.6683,era adventure film,0.6333,adventure movie consider,0.6098,great adventure film,0.6086
1838052,Raiders of the Lost Ark,movie indiana jones,0.505,make movie indiana,0.4737,indiana jones,0.4661,raider lost ark,0.4613,movie indiana,0.4517
7256574,Raiders of the Lost Ark,spielbergs action directing,0.615,spielbergs action,0.5981,film freak iconic,0.5672,movie time role,0.5668,iconic movie time,0.5513
3360364,Raiders of the Lost Ark,play indiana jones,0.6389,indiana jones consider,0.6065,raider lost ark,0.6063,indiana jones,0.6054,indiana jones imagine,0.6003
0188597,Raiders of the Lost Ark,archaeologist harrison ford,0.6225,lost ark,0.6086,raider lost ark,0.5876,lost ark wild,0.5781,ark covenant nazi,0.5544
9024659,Raiders of the Lost Ark,ark covenant,0.6922,ark covenant rest,0.627,ark,0.593,covenant,0.5654,archaeology passion,0.5479
9693285,Raiders of the Lost Ark,indianas feeling light,0.4841,seek bring indianas,0.4396,nature indiana,0.4286,enlightenment indiana want,0.4212,indiana make dark,0.4131
3801942,Raiders of the Lost Ark,police taste drugshe,0.4402,taste drugshe harrison,0.4205,poison like police,0.382,police taste,0.3755,shootall indiana jones,0.3723
7830445,Raiders of the Lost Ark,movie end disappoint,0.5834,franchise come movie,0.578,expect brutal ending,0.532,franchise movie like,0.5272,continue franchise movie,0.5169
0188676,Raiders of the Lost Ark,film harrison ford,0.6651,harrison ford excellent,0.6418,fantastic movie stop,0.6093,movie stop action,0.5815,man film harrison,0.5485
2980030,Raiders of the Lost Ark,film fun watcha,0.5563,film fun,0.5342,care film fun,0.4725,romance indiana jones,0.471,action movie plenty,0.4441
0188876,Raiders of the Lost Ark,indiana jones film,0.5556,indiana jones good,0.5425,sequel indiana jones,0.5421,film realize indy,0.5206,indiana jones,0.5049
9933944,Raiders of the Lost Ark,action indiana jones,0.6992,indiana jones ark,0.6565,indiana jones,0.6243,indiana jones plan,0.6159,indiana badass movie,0.6142
3593825,Raiders of the Lost Ark,spell indiana jones,0.4478,indiana jones,0.4307,grimace indiana jones,0.425,indiana jones okay,0.4208,indiana jones selfparody,0.4062
9485616,Raiders of the Lost Ark,indiana jones,0.5577,immediately indiana jones,0.5313,run indiana jones,0.5289,professor indiana jones,0.5198,indiana jones teach,0.5127
1143286,Raiders of the Lost Ark,indiana jones movie,0.6513,indiana jones,0.6164,indiana jones greatly,0.5997,indy girl movie,0.5887,end indiana jones,0.5808
0188924,Raiders of the Lost Ark,homage etcthis movie,0.4932,want adventure movie,0.4917,covenant movie beautifully,0.4905,adventure movie dare,0.45,ark covenant,0.4484
0188779,Raiders of the Lost Ark,movie great series,0.6094,definite firstrun film,0.5882,firstrun film,0.5719,good movie great,0.5063,good movie,0.4914
10003272,Raiders of the Lost Ark,good adventure film,0.6515,adventure film dr,0.6177,film dr indiana,0.5971,adventure film,0.5963,enjoyable screenplay,0.5011
7208736,Raiders of the Lost Ark,spielberg lucas action,0.681,star spielberg lucas,0.6739,film harrison ford,0.6624,lucas action movie,0.65,spielberg lucas,0.6322
4186619,Raiders of the Lost Ark,cram good movie,0.6951,movie hour incredibly,0.594,great pacing acting,0.591,good movie hour,0.5899,movie hour,0.5437
7054210,Raiders of the Lost Ark,raider lost ark,0.7018,lost ark incredibly,0.6681,lost ark,0.6603,lost ark simply,0.6344,ark incredibly fun,0.5727
0188744,Raiders of the Lost Ark,movie harrison ford,0.5856,movie harrison,0.5304,hate movie harrison,0.5003,harrison ford da,0.4976,harrison ford,0.4825
3648211,Raiders of the Lost Ark,indiana jones,0.4924,raider great film,0.4452,cast indy create,0.4333,movie watch life,0.4268,cast indy,0.4238
6162255,Raiders of the Lost Ark,watch finally quarantine,0.738,keen watch sequel,0.7306,quarantine time family,0.5972,finally quarantine time,0.5956,watch sequel,0.5936
8324458,Raiders of the Lost Ark,film saga man,0.5557,protagonist feel old,0.5399,film saga,0.5091,saga man whip,0.5035,plot importance protagonist,0.4817
5636052,Raiders of the Lost Ark,favourite film,0.6084,movie make prefect,0.5965,favourite film simply,0.5877,film simply great,0.5548,child film,0.5456
0188787,Raiders of the Lost Ark,horror comedy magnificent,0.6481,movie highly recommendedthe,0.6411,adventure horror comedy,0.6319,good movie combine,0.6293,great adventure movie,0.6248
4220470,Raiders of the Lost Ark,film turn supernatural,0.6475,action thriller,0.6176,action thriller turn,0.6099,thriller turn nasty,0.6078,fascinating action thriller,0.6016
7366032,Raiders of the Lost Ark,film year happy,0.614,harrison ford excellent,0.5779,watch film year,0.5592,film year,0.5258,time watch film,0.5081
1871171,Raiders of the Lost Ark,film series indiana,0.5611,series indiana jones,0.481,indiana jones,0.478,follow include indys,0.4735,desert indy,0.4555
5654775,Raiders of the Lost Ark,film cult follow,0.5884,understand film cult,0.5581,film cult,0.5473,popularity indiana jones,0.5413,direction spielberg good,0.4947
0188620,Raiders of the Lost Ark,actionadventure matine movie,0.4566,flaw sensible marion,0.4185,masterpiece career ghostbuster,0.4171,film yell,0.4169,comparison horror kate,0.4098
7013214,Raiders of the Lost Ark,movie great character,0.638,great character harrison,0.5925,character movie annoying,0.571,movie amazing recommend,0.5709,scene movie excellent,0.5624
4504805,Raiders of the Lost Ark,movie involve nazi,0.605,nazi eventually arch,0.5122,final plot movie,0.4955,really think indiana,0.4752,plot movie involve,0.4667
3435243,Raiders of the Lost Ark,memorable piece cinema,0.5537,time favouritesthis movie,0.5174,favouritesthis movie remember,0.5143,crusade good saga,0.5135,indiana jones,0.5133
9889639,Raiders of the Lost Ark,film indiana jones,0.6826,favorite indiana jones,0.6702,indiana jones film,0.6698,film indiana,0.6155,indiana jones,0.6126
2674162,Raiders of the Lost Ark,cinematographythen scene warehouse,0.5205,exhilarate film nonstop,0.5164,film nonstop adventure,0.505,spielberg make,0.5043,cinematographythen,0.5026
0188668,Raiders of the Lost Ark,story action horror,0.5117,movie good story,0.5081,short sense movie,0.5059,movie time excite,0.5046,sense movie alli,0.4973
5049610,Raiders of the Lost Ark,raider lost ark,0.7524,lost ark fast,0.6741,play raider lost,0.6507,lost ark,0.6318,ark fast easy,0.6284
2984273,Raiders of the Lost Ark,indiana enter cave,0.5302,indiana jones recover,0.484,indiana manage escape,0.4833,film indiana,0.4801,indiana enter,0.4782
5613134,Raiders of the Lost Ark,film treasure,0.5642,desire inflated treasure,0.5544,time film treasure,0.5382,treasure real treasure,0.5381,treasure make human,0.5302
7138267,Raiders of the Lost Ark,spielberg classic ford,0.6638,indiana jones film,0.6585,favourite indiana jones,0.6285,ford classic film,0.6166,spielberg classic,0.6133
0188580,Raiders of the Lost Ark,movie raider,0.6301,movie raider movie,0.6195,raider movie watch,0.6181,jones movie raider,0.618,raider movie,0.6129
2853346,Raiders of the Lost Ark,perfectharrison ford,0.5317,indiana jones,0.5288,perfectharrison ford really,0.5242,play indiana jones,0.5128,han solo heaven,0.4985
3481614,Raiders of the Lost Ark,love star war,0.5963,star war film,0.5473,war film amazing,0.5378,war play indiana,0.5263,star war play,0.5126
10232481,Raiders of the Lost Ark,story make adventure,0.5908,scenery adventure,0.5747,scenery adventure flow,0.5723,make adventure,0.5701,make adventure possible,0.5666
1097762,Raiders of the Lost Ark,project lucas spielberg,0.5222,spielberg suggest lucas,0.5102,indiana jones spielberg,0.4909,lucas tell spielberg,0.4887,lucas come idea,0.4655
10214768,Raiders of the Lost Ark,character indy cool,0.5138,character indy,0.4726,scene cooliconic chase,0.464,whatnota character indy,0.4592,opening scene cooliconic,0.4545
9703150,Raiders of the Lost Ark,watch movie indiana,0.5517,movie indiana jones,0.5417,sister watch movie,0.5333,indiana jones movie,0.5324,recommend watch movie,0.5265
5084598,Raiders of the Lost Ark,film piece history,0.626,enjoyable watch today,0.6036,time enjoyable watch,0.5485,great time enjoyable,0.5432,come film piece,0.513
0188823,Raiders of the Lost Ark,movie decent script,0.6113,jobdirecting movie decent,0.5801,excellent jobdirecting movie,0.5419,movie opinion,0.5417,movie decent,0.5228
8356946,Raiders of the Lost Ark,indiana jones raider,0.6713,raider lost ark,0.6404,lost ark raider,0.6355,ark raider,0.5871,indiana jones,0.5793
5682395,Raiders of the Lost Ark,role indiana jones,0.6217,indiana jones effect,0.6078,bluray revisit amy,0.5752,indiana jones,0.5716,role indiana,0.5111
7260889,Raiders of the Lost Ark,character good director,0.6324,good director,0.6206,film good good,0.6097,excellent film point,0.6042,film good,0.5979
1889178,Raiders of the Lost Ark,wish movie higher,0.6848,kind wish movie,0.6595,wish movie,0.6257,wish movie real,0.5871,movie higher kind,0.5575
1600503,Raiders of the Lost Ark,indiana jones introduce,0.611,idea indiana jones,0.608,indiana jones favor,0.5978,introduce indiana jones,0.5836,indiana jones,0.5782
0188836,Raiders of the Lost Ark,time movie parent,0.5937,dad bring movie,0.5678,movie time movie,0.5512,movie parent child,0.5381,time movie,0.529
9529140,Raiders of the Lost Ark,indiana jones,0.6409,indiana jones film,0.6389,portray indy harrison,0.6278,archaeologist indiana jones,0.604,good indiana jones,0.601
5706690,Raiders of the Lost Ark,attract thrilling plot,0.683,thrilling plot movie,0.6486,joness wisdom courage,0.6316,thrilling plot,0.6129,plot movie especially,0.5671
0188570,Raiders of the Lost Ark,lost ark classic,0.6368,raider lost ark,0.6074,movie produce raider,0.6021,ark stunning masterpiece,0.5981,lost ark stunning,0.5871
2953032,Raiders of the Lost Ark,raider lost ark,0.5323,lost ark outofbody,0.5277,lost ark,0.5004,spielberg raider lost,0.4808,ark outofbody experience,0.4658
7346937,Raiders of the Lost Ark,watch raider,0.6166,breath build storyline,0.6078,watch raider time,0.5664,catch breath build,0.5465,raider time good,0.542
2533080,Raiders of the Lost Ark,crusade really amazing,0.5178,amazing indy film,0.497,indy film,0.4611,siege entertaining film,0.4595,harrison ford fantastic,0.4494
1319776,Raiders of the Lost Ark,raider lost ark,0.6104,film raider lost,0.6011,film raider,0.5899,recommend film raider,0.5753,lost ark,0.5451
10382199,Raiders of the Lost Ark,raider lost arc,0.5059,lost arc interesting,0.5045,arc interesting attention,0.4801,movie economics,0.4717,good action movie,0.4598
1660654,Raiders of the Lost Ark,harrison ford continue,0.5531,harrison ford,0.5415,han solo instead,0.4853,role han solo,0.482,han solo,0.4637
3762572,Raiders of the Lost Ark,indiana jones film,0.5533,indiana jones,0.5497,installment indiana jones,0.5396,movie raider lost,0.5395,movie raider,0.533
1811010,Raiders of the Lost Ark,lost ark,0.5348,raider lost ark,0.534,indiana jones,0.5333,ford recover ark,0.5279,action movie harrison,0.5273
10097482,Raiders of the Lost Ark,indiana jones kind,0.6189,iconic indiana jones,0.577,jones character lucas,0.574,indiana jones,0.5584,indiana jones forgot,0.5479
3181872,Raiders of the Lost Ark,lame character development,0.6226,poor character development,0.5729,character development,0.5685,character development mean,0.5509,plot lame character,0.5288
9174386,Raiders of the Lost Ark,action scene good,0.5419,indiana jones,0.5394,good action scene,0.5175,scene good action,0.5166,life great cinematography,0.5099
4901288,Raiders of the Lost Ark,raider movie month,0.7054,raider movie,0.6271,movie month idea,0.5505,movie month,0.5087,old dad cinema,0.4921
5504602,Raiders of the Lost Ark,george lucas screenplay,0.5991,spielberg direct awesome,0.5714,lucas screenplay,0.5659,write empire strike,0.5412,steven spielberg direct,0.5342
2738850,Raiders of the Lost Ark,catchy title ark,0.4368,lost ark like,0.436,raider lost ark,0.4283,submarine spielberg gratify,0.4174,title ark,0.411
2860482,Raiders of the Lost Ark,appearance indiana jones,0.6448,indiana jones,0.6088,indiana jones exciting,0.5974,appearance indiana,0.5224,make appearance indiana,0.5161
6584023,Raiders of the Lost Ark,love film feel,0.7467,film feel watch,0.6726,love film,0.662,watch list film,0.6386,film feel,0.6217
10240972,Raiders of the Lost Ark,happen good director,0.5035,story story element,0.4935,good movie make,0.491,story possible make,0.4818,ark movie good,0.4809
3029821,Raiders of the Lost Ark,suspenseful spielberg stay,0.5483,intense suspenseful spielberg,0.5353,suspenseful spielberg,0.5312,comedys awhile siberia,0.5293,action comedys awhile,0.5246
9661608,Raiders of the Lost Ark,movie indiana jones,0.6985,favourite indiana jones,0.6523,movie favourite indiana,0.6423,indiana jones,0.6362,indiana jones series,0.5981
1388106,Raiders of the Lost Ark,indiana jones,0.4675,spielberg launch indiana,0.4654,launch indiana jones,0.4578,archaeologist indiana jones,0.4267,indiana jones franchise,0.4198
7185741,Raiders of the Lost Ark,film need kind,0.5467,people like film,0.535,kind negativity life,0.5108,negativity life terrifyingly,0.5029,film need,0.5021
0188708,Raiders of the Lost Ark,adventurer indiana jones,0.5779,indiana jones,0.5612,superhero adventurer indiana,0.5549,ofcourse indiana jones,0.5449,indiana jones harrison,0.5148
1921145,Raiders of the Lost Ark,adventure film great,0.6274,action adventure film,0.5867,film like treasure,0.5838,raider lost ark,0.5531,adventure film,0.5507
8695812,Raiders of the Lost Ark,bestever action film,0.6448,action film harrison,0.6056,make action movie,0.5879,film harrison ford,0.581,action movie look,0.5738
0997048,Raiders of the Lost Ark,film involve nazi,0.577,world need film,0.571,think film good,0.5608,film year old,0.512,time film,0.5107
5780999,Raiders of the Lost Ark,revisionist title remove,0.6019,revisionist title,0.5731,time revisionist title,0.5688,title star war,0.5532,listing great title,0.507
0188771,Raiders of the Lost Ark,indiana jones good,0.6222,harrison ford perfect,0.6111,indiana jones,0.5689,star indiana jones,0.5456,indy movie,0.528
0188722,Raiders of the Lost Ark,indiana jones trilogy,0.6073,indianas classic,0.5334,course indianas classic,0.5273,indiana jones love,0.5272,play indiana jones,0.5236
1674630,Raiders of the Lost Ark,indiana jones memorable,0.6637,indiana jones,0.6099,note indiana jones,0.5871,indiana jones theme,0.5805,indiana jones think,0.5613
9245573,Raiders of the Lost Ark,celebrated character cinema,0.6783,character cinema history,0.6631,character cinema,0.6045,cinema history introduction,0.591,cinema history,0.5769
7140467,Raiders of the Lost Ark,enjoyable adventure hero,0.7184,honest enjoyable adventure,0.6332,adventure hero,0.6272,adventure hero save,0.5612,enjoyable adventure,0.5564
1303180,Raiders of the Lost Ark,love film lose,0.5472,film lose count,0.5097,love film,0.4988,scene raider film,0.4725,film lose,0.4723
1953745,Raiders of the Lost Ark,raider lost ark,0.5971,lost ark,0.5042,indiana jones,0.4884,raider lost,0.4844,perfect indiana jones,0.4697
0188850,Raiders of the Lost Ark,movie amazing rollercoaster,0.5004,adventure movie time,0.4417,rollercoaster ride,0.4236,rollercoaster,0.4233,read review movie,0.4199
1335085,Raiders of the Lost Ark,away good movie,0.5527,movie trilogy great,0.5441,good movie trilogy,0.5421,movie trilogy,0.5278,trilogy great movie,0.4817
0188718,Raiders of the Lost Ark,lost ark fantastic,0.568,raider lost ark,0.5467,indiana jones,0.507,ark fantastic classic,0.5034,lost ark,0.5004
1276434,Raiders of the Lost Ark,inception movie come,0.5936,movie reach pinnacle,0.5467,movie reach,0.5244,wish movie lot,0.5117,inception movie,0.5079
1068513,Raiders of the Lost Ark,lucass story masterclass,0.5406,craft action cinema,0.5325,pitch perfect homage,0.5236,action cinema,0.5072,spielberg inject movie,0.4982
0188683,Raiders of the Lost Ark,film adventure,0.5652,film adventure film,0.5583,adventure film,0.5491,terrific action adventure,0.5489,memorable fun movie,0.5402
0188783,Raiders of the Lost Ark,movie time raider,0.5334,movie subgenre raider,0.5101,talent george lucas,0.486,die hard acclaim,0.4802,lucas steven spielberg,0.4698
7869950,Raiders of the Lost Ark,agothe line cast,0.5614,line cast meet,0.5453,cast meet depth,0.5446,brown adventure action,0.5419,cast meet,0.5175
0188939,Raiders of the Lost Ark,indiana jones flicks,0.6991,indiana jones,0.5688,plot indys new,0.5667,film th century,0.5468,plot indys,0.5404
5389473,Raiders of the Lost Ark,hollywood theatrical implausible,0.378,look nowadays theatrical,0.3543,year movie make,0.3522,nowadays theatrical implausible,0.3496,execution hollywood theatrical,0.3376
2932673,Raiders of the Lost Ark,indiana jones movie,0.6965,indiana jones like,0.6866,indiana jones bad,0.6694,indiana jones,0.6521,cheesy indiana jones,0.627
1872466,Raiders of the Lost Ark,action film raider,0.5992,film raider lost,0.5565,film require action,0.5461,film raider,0.5324,action film,0.5295
0188846,Raiders of the Lost Ark,adventure indiana jones,0.6305,indiana jones journey,0.5614,catch adventure indiana,0.5569,indiana jones film,0.5557,indiana jones,0.5268
10232201,Raiders of the Lost Ark,hero indianas blend,0.5803,hero indianas,0.5701,indiana jones rugged,0.5622,reluctant hero indianas,0.5575,showcasing spielberg unparalleled,0.5357
9163409,Raiders of the Lost Ark,movie hold decade,0.6286,lucas spielberg heavyweight,0.6148,decade release lucas,0.5773,spielberg heavyweight,0.5615,spielberg heavyweight create,0.5608
4935966,Raiders of the Lost Ark,filmsthis film vs,0.5542,classic filmsthis film,0.5094,classic filmsthis,0.4949,film vs,0.4948,film vs crusade,0.49
0188724,Raiders of the Lost Ark,genre help,0.3989,use love movie,0.3944,genre help launch,0.3807,genre,0.3595,cliched cartoonish downright,0.358
0188829,Raiders of the Lost Ark,big budget cliffhanger,0.5383,budget cliffhanger serial,0.5307,cliffhanger serial,0.5299,violence villain burn,0.5225,cliffhanger serial important,0.5064
1878940,Raiders of the Lost Ark,fight scene indy,0.4818,indiana jones good,0.4628,indiana jones,0.4318,scene indy,0.4054,scene indy huge,0.3969
1878008,Raiders of the Lost Ark,portray harrison ford,0.5148,indiana jones portray,0.5,indiana jones film,0.4897,harrison ford iconic,0.477,indiana jones,0.4546
3787455,Raiders of the Lost Ark,pinnacle want,0.5992,pinnacle want summer,0.5908,pinnacle,0.5841,climaxsome criticize movie,0.5206,movie end hero,0.5081
2650797,Raiders of the Lost Ark,indiana jones,0.4592,ark covenant belloq,0.4554,raider lost ark,0.4547,indiana jones archaeologist,0.4381,ark marion mention,0.4285
5587228,Raiders of the Lost Ark,like bit rock,0.7084,bit rock roll,0.6688,rock roll chase,0.6447,roll chase indi,0.6373,bit rock,0.5993
1148943,Raiders of the Lost Ark,movie dvds fascinating,0.5517,argue spielberg direct,0.5021,movie dvds,0.4979,spielberg direct film,0.4975,watch movie dvds,0.4789
0188654,Raiders of the Lost Ark,cliffhanger kudo spielberg,0.6336,movie perfect fun,0.5861,kudo spielberg lucas,0.5739,perfect fun movie,0.5712,movie perfect,0.5605
1192731,Raiders of the Lost Ark,indiana jones,0.6268,wayadmittedly indiana jones,0.6239,indiana jones movie,0.6099,character harrison ford,0.5419,know indiana jones,0.5256
0188692,Raiders of the Lost Ark,actor life,0.4199,character incredible determination,0.4065,fine actor life,0.4048,story money need,0.3936,movie industry spin,0.3878
3460119,Raiders of the Lost Ark,spielberg movie good,0.635,movie steven spielberg,0.6296,steven spielberg movie,0.6232,steven spielberg favorite,0.6202,spielberg favorite gremlin,0.5961
5816552,Raiders of the Lost Ark,archeologist fight arab,0.6234,archeologist fight,0.5658,fight arab german,0.5054,arab german nazi,0.4996,archeologist,0.4853
10184518,Raiders of the Lost Ark,adventure film spielberg,0.4926,film spielberg,0.4867,film spielberg classic,0.4809,make big spielberg,0.4266,villainous nazi spielberg,0.4262
0188843,Raiders of the Lost Ark,oldtime saturday matinee,0.5191,imagine oldtime saturday,0.491,exposition movie,0.4684,humorit steven spielberg,0.4622,camp cinematic gold,0.4499
3288089,Raiders of the Lost Ark,love filmthis film,0.6399,love filmthis,0.6328,filmthis film action,0.5306,film action creepy,0.5172,film far love,0.5121
1811108,Raiders of the Lost Ark,indiana jones character,0.5068,treasure indiana jones,0.5048,indiana jones iconic,0.5014,indiana jones rare,0.493,release indiana jones,0.4908
3399227,Raiders of the Lost Ark,fun popcorn blockbuster,0.5465,fun movie make,0.5196,overrate fun movie,0.5067,blockbuster action adventure,0.5003,fun movie,0.4916
9994532,Raiders of the Lost Ark,knowledge danger uncover,0.5906,danger uncover truth,0.5541,hidden ark covenant,0.5407,ancient suppress knowledge,0.5228,knowledge danger,0.5211
0188907,Raiders of the Lost Ark,say cast indiana,0.5215,proud indiana jones,0.4838,indiana jones,0.4828,indiana jones franchise,0.4809,release indiana jones,0.4763
4227279,Raiders of the Lost Ark,add write film,0.6132,write film masterpiece,0.5655,write film,0.5501,film plan introduce,0.5265,lets say film,0.5202
1333549,Raiders of the Lost Ark,movie fun superstar,0.5276,movie place indiana,0.5159,steven spielberg movie,0.5087,movie fun,0.5069,spielberg movie,0.5006
